"First Name","Gender","Start Date","Last Login Time","Salary","Bonus %","State","Abbreviation"
Rose,Female,1982-04-06 00:00:00.000,"10:43 AM",91411,8.639,Massachusetts,MA
John,Male,1982-12-23 00:00:00.000,"10:35 PM",146907,11.738,Massachusetts,MA
Maria,Female,2011-10-15 00:00:00.000,"4:53 PM",43455,13.04,Massachusetts,MA
Stephen,,1983-07-10 00:00:00.000,"8:10 PM",85668,1.909,Massachusetts,MA
Donna,Female,1982-11-26 00:00:00.000,"7:04 AM",82871,17.999,Massachusetts,MA
Gloria,Female,2014-12-08 00:00:00.000,"5:08 AM",136709,10.331,Massachusetts,MA
Alice,Female,2004-10-05 00:00:00.000,"9:34 AM",47638,11.209,Massachusetts,MA
Justin,,1991-02-10 00:00:00.000,"4:58 PM",38344,3.794,Massachusetts,MA
Robin,Female,1987-07-24 00:00:00.000,"1:35 PM",100765,10.982,Massachusetts,MA
Rose,Female,2002-08-25 00:00:00.000,"5:12 AM",134505,11.051,Massachusetts,MA
Anthony,Male,2011-10-16 00:00:00.000,"8:35 AM",112769,11.625,Massachusetts,MA
Tina,Female,1997-05-15 00:00:00.000,"3:53 PM",56450,19.04,Massachusetts,MA
George,Male,2013-06-21 00:00:00.000,"5:47 PM",98874,4.479,Massachusetts,MA
Henry,,2014-11-23 00:00:00.000,"6:09 AM",132483,16.655,Massachusetts,MA
Phillip,Male,1984-01-31 00:00:00.000,"6:30 AM",42392,19.675,Massachusetts,MA
Russell,Male,2013-05-20 00:00:00.000,"12:39 PM",96914,1.421,Massachusetts,MA
Larry,Male,2013-04-20 00:00:00.000,"4:45 PM",60500,11.985,Massachusetts,MA
Albert,Male,2012-05-15 00:00:00.000,"6:24 PM",129949,10.169,Massachusetts,MA
Douglas,Male,1993-08-06 00:00:00.000,"12:42 PM",97308,6.945,Michigan,MI
Thomas,Male,1996-03-31 00:00:00.000,"6:53 AM",61933,4.17,Michigan,MI
Maria,Female,1993-04-23 00:00:00.000,"11:17 AM",130590,11.858,Michigan,MI
Jerry,Male,2005-03-04 00:00:00.000,"1:00 PM",138705,9.34,Michigan,MI
Larry,Male,1998-01-24 00:00:00.000,"4:47 PM",101004,1.389,Michigan,MI
Dennis,Male,1987-04-18 00:00:00.000,"1:35 AM",115163,10.125,Michigan,MI
Ruby,Female,1987-08-17 00:00:00.000,"4:20 PM",65476,10.012,Michigan,MI
,Female,2015-07-20 00:00:00.000,"10:43 AM",45906,11.598,Michigan,MI
Angela,Female,2005-11-22 00:00:00.000,"6:29 AM",95570,18.523,Michigan,MI
Frances,Female,2002-08-08 00:00:00.000,"6:51 AM",139852,7.524,Michigan,MI
Louise,Female,1980-08-12 00:00:00.000,"9:01 AM",63241,15.132,Michigan,MI
Julie,Female,1997-10-26 00:00:00.000,"3:19 PM",102508,12.637,Michigan,MI
Brandon,Male,1980-12-01 00:00:00.000,"1:08 AM",112807,17.492,Michigan,MI
Gary,Male,2008-01-27 00:00:00.000,"11:40 PM",109831,5.831,Michigan,MI
Kimberly,Female,1999-01-14 00:00:00.000,"7:13 AM",41426,14.543,Michigan,MI
Lillian,Female,2016-06-05 00:00:00.000,"6:09 AM",59414,1.256,Michigan,MI
Jeremy,Male,2010-09-21 00:00:00.000,"5:56 AM",90370,7.369,Michigan,MI
Shawn,Male,1986-12-07 00:00:00.000,"7:45 PM",111737,6.414,Michigan,MI
Diana,Female,1981-10-23 00:00:00.000,"10:27 AM",132940,19.082,Michigan,MI
Donna,Female,2010-07-22 00:00:00.000,"3:48 AM",81014,1.894,Michigan,MI
Lois,,1995-04-22 00:00:00.000,"7:18 PM",64714,4.934,Michigan,MI
Matthew,Male,1995-09-05 00:00:00.000,"2:12 AM",100612,13.645,Michigan,MI
Joshua,,2012-03-08 00:00:00.000,"1:58 AM",90816,18.816,Michigan,MI
,Male,2012-06-14 00:00:00.000,"4:19 PM",125792,5.042,Michigan,MI
John,Male,1992-07-01 00:00:00.000,"10:08 PM",97950,13.873,Michigan,MI
,Male,2012-10-08 00:00:00.000,"1:12 AM",37076,18.576,Michigan,MI
Craig,Male,2000-02-27 00:00:00.000,"7:45 AM",37598,7.757,Michigan,MI
Scott,,1991-07-11 00:00:00.000,"6:58 PM",122367,5.218,Michigan,MI
Terry,Male,1981-11-27 00:00:00.000,"6:30 PM",124008,13.464,Michigan,MI
Benjamin,Male,2005-01-26 00:00:00.000,"10:06 PM",79529,7.008,Michigan,MI
Christina,Female,2002-08-06 00:00:00.000,"1:19 PM",118780,9.096,Michigan,MI
Joyce,,2005-02-20 00:00:00.000,"2:40 PM",88657,12.752,Michigan,MI
,Male,1998-08-21 00:00:00.000,"2:27 PM",122340,6.417,Michigan,MI
Jean,Female,1993-12-18 00:00:00.000,"9:07 AM",119082,16.18,Michigan,MI
Jerry,Male,2004-01-10 00:00:00.000,"12:56 PM",95734,19.096,Michigan,MI
Theresa,Female,2006-10-10 00:00:00.000,"1:12 AM",85182,16.675,Michigan,MI
Rachel,Female,2009-02-16 00:00:00.000,"8:47 PM",142032,12.599,Michigan,MI
Linda,Female,1981-10-19 00:00:00.000,"8:49 PM",57427,9.557,Michigan,MI
Stephanie,Female,1986-09-13 00:00:00.000,"1:52 AM",36844,5.574,Michigan,MI
,Male,2016-01-29 00:00:00.000,"2:33 AM",122173,7.797,Michigan,MI
Michael,Male,2008-10-10 00:00:00.000,"11:25 AM",99283,2.665,Michigan,MI
Christine,,2015-06-28 00:00:00.000,"1:08 AM",66582,11.308,Michigan,MI
Beverly,Female,1998-09-09 00:00:00.000,"8:26 PM",121918,15.835,Michigan,MI
Marilyn,Female,1980-12-07 00:00:00.000,"3:16 AM",73524,5.207,Michigan,MI
Cynthia,Female,1988-11-16 00:00:00.000,"6:54 PM",145146,7.482,Michigan,MI
Roger,Male,1980-04-17 00:00:00.000,"11:32 AM",88010,13.886,Michigan,MI
Bruce,Male,2009-11-28 00:00:00.000,"10:47 PM",114796,6.796,Michigan,MI
Kathy,Female,2005-06-22 00:00:00.000,"4:51 AM",66820,9.0,Michigan,MI
Clarence,Male,1996-03-26 00:00:00.000,"5:57 AM",93581,6.083,Michigan,MI
Chris,,1980-01-24 00:00:00.000,"12:13 PM",113590,3.055,Michigan,MI
Nancy,Female,2000-09-23 00:00:00.000,"8:05 AM",94976,13.83,Michigan,MI
,,2011-12-17 00:00:00.000,"8:29 AM",41126,14.009,Michigan,MI
Todd,Male,1990-02-18 00:00:00.000,"2:41 AM",49339,1.695,Michigan,MI
Alan,,2014-03-03 00:00:00.000,"1:28 PM",40341,17.578,Michigan,MI
Sara,Female,2007-08-15 00:00:00.000,"9:23 AM",83677,8.999,Michigan,MI
Karen,Female,1999-11-30 00:00:00.000,"7:46 AM",102488,17.653,Michigan,MI
Carl,Male,2006-05-03 00:00:00.000,"5:55 PM",130276,16.084,Michigan,MI
Henry,Male,1996-06-26 00:00:00.000,"1:44 AM",64715,15.107,Michigan,MI
Theresa,Female,2010-04-11 00:00:00.000,"7:18 AM",72670,1.481,Michigan,MI
Irene,Female,1997-05-07 00:00:00.000,"9:32 AM",66851,11.279,Michigan,MI
Paula,,2005-11-23 00:00:00.000,"2:01 PM",48866,4.271,Michigan,MI
Denise,Female,2001-11-06 00:00:00.000,"12:03 PM",106862,3.699,Michigan,MI
,Female,2007-06-12 00:00:00.000,"5:25 PM",58112,19.414,Michigan,MI
Matthew,Male,2013-01-02 00:00:00.000,"10:33 PM",35203,18.04,Michigan,MI
Kathleen,,1990-04-11 00:00:00.000,"6:46 PM",77834,18.771,Michigan,MI
Steve,Male,2009-11-11 00:00:00.000,"11:44 PM",61310,12.428,Michigan,MI
Nancy,Female,2012-12-15 00:00:00.000,"11:57 PM",125250,2.672,Michigan,MI
Rachel,Female,1999-08-16 00:00:00.000,"6:53 AM",51178,9.735,Michigan,MI
Jose,Male,2004-10-30 00:00:00.000,"1:39 PM",84834,14.33,Michigan,MI
Irene,,2015-07-14 00:00:00.000,"4:31 PM",100863,4.382,Michigan,MI
Todd,,2003-06-10 00:00:00.000,"2:26 PM",84692,6.617,Michigan,MI
Johnny,Male,2009-11-06 00:00:00.000,"4:23 PM",118172,16.194,Michigan,MI
Bobby,Male,2007-05-07 00:00:00.000,"10:01 AM",54043,3.833,Michigan,MI
Frances,Female,1999-04-04 00:00:00.000,"4:19 PM",90582,4.709,Michigan,MI
Thomas,Male,1995-06-04 00:00:00.000,"2:24 PM",62096,17.029,Michigan,MI
Bonnie,Female,1991-07-02 00:00:00.000,"1:27 AM",104897,5.118,Michigan,MI
Margaret,Female,1988-09-10 00:00:00.000,"12:42 PM",131604,7.353,Michigan,MI
Charles,Male,2004-09-14 00:00:00.000,"8:13 PM",107391,1.26,Michigan,MI
Robin,Female,1983-06-04 00:00:00.000,"3:15 PM",114797,5.965,Michigan,MI
Bonnie,Female,1988-11-13 00:00:00.000,"3:30 PM",115814,4.99,Michigan,MI
Gerald,,1995-03-17 00:00:00.000,"12:50 AM",137126,15.602,Michigan,MI
Christopher,Male,2008-03-30 00:00:00.000,"10:52 AM",47369,14.822,Michigan,MI
Steven,Male,1980-03-30 00:00:00.000,"9:20 PM",35095,8.379,Michigan,MI
Shawn,Male,2005-09-23 00:00:00.000,"2:55 AM",148115,6.539,Michigan,MI
Doris,Female,2004-08-20 00:00:00.000,"5:51 AM",83072,7.511,Michigan,MI
Jeremy,Male,2008-02-01 00:00:00.000,"8:50 AM",100238,3.887,Michigan,MI
Annie,,2007-09-29 00:00:00.000,"12:11 AM",103495,17.29,Michigan,MI
Annie,Female,1993-01-30 00:00:00.000,"2:05 AM",144887,8.276,Michigan,MI
Donna,Female,1991-11-27 00:00:00.000,"1:59 PM",64088,6.155,Michigan,MI
Janice,Female,2016-03-12 00:00:00.000,"12:40 AM",51082,11.955,Michigan,MI
Janice,,1997-08-21 00:00:00.000,"5:12 AM",91719,11.583,Michigan,MI
James,,2005-01-26 00:00:00.000,"11:00 PM",128771,8.309,Michigan,MI
Linda,Female,2000-05-25 00:00:00.000,"5:45 PM",119009,12.506,Michigan,MI
Virginia,,1994-05-07 00:00:00.000,"5:58 PM",111858,1.601,Michigan,MI
Harry,Male,1981-08-26 00:00:00.000,"3:16 PM",130620,7.03,Michigan,MI
Heather,Female,1998-07-11 00:00:00.000,"2:17 PM",43026,14.166,Michigan,MI
Cynthia,Female,1994-03-21 00:00:00.000,"8:34 AM",142321,1.737,Michigan,MI
Laura,,2014-07-19 00:00:00.000,"9:23 PM",140371,10.62,Michigan,MI
Tina,Female,2016-06-16 00:00:00.000,"7:47 PM",100705,16.961,Michigan,MI
Harold,Male,1985-01-02 00:00:00.000,"9:40 PM",77544,12.447,Michigan,MI
Melissa,Female,2005-06-21 00:00:00.000,"6:33 AM",48109,14.995,Michigan,MI
Aaron,Male,2012-02-17 00:00:00.000,"10:20 AM",61602,11.849,Michigan,MI
Jack,Male,1997-01-12 00:00:00.000,"5:51 AM",103902,12.159,Michigan,MI
Phyllis,Female,1996-10-11 00:00:00.000,"9:30 PM",136984,8.932,Michigan,MI
John,Male,1989-12-23 00:00:00.000,"7:01 AM",80740,19.305,Michigan,MI
Kathy,Female,1996-03-09 00:00:00.000,"4:33 AM",91712,8.567,Michigan,MI
Paul,Male,1993-08-04 00:00:00.000,"7:25 PM",42146,3.046,Michigan,MI
Steven,Male,2013-04-23 00:00:00.000,"10:12 PM",68680,16.565,Michigan,MI
Russell,,1988-05-05 00:00:00.000,"7:57 AM",133980,12.396,Michigan,MI
Christopher,Male,2000-04-22 00:00:00.000,"10:15 AM",37919,11.449,Michigan,MI
Shirley,Female,2001-06-20 00:00:00.000,"10:39 PM",147113,16.135,Michigan,MI
Bonnie,Female,1999-12-17 00:00:00.000,"3:12 PM",42153,8.454,Michigan,MI
Willie,Male,2003-11-27 00:00:00.000,"6:21 AM",64363,4.023,Michigan,MI
Tina,Female,2009-06-12 00:00:00.000,"7:16 AM",114767,3.711,Michigan,MI
Ashley,Female,2002-08-04 00:00:00.000,"11:00 AM",58698,6.811,Michigan,MI
Pamela,Female,1982-07-01 00:00:00.000,"6:51 AM",54585,4.166,Michigan,MI
,Male,1991-06-22 00:00:00.000,"8:58 PM",76189,18.988,Michigan,MI
Steven,Male,1995-03-01 00:00:00.000,"3:03 PM",109095,9.494,Michigan,MI
Andrea,Female,2012-01-12 00:00:00.000,"5:43 AM",120204,9.557,Michigan,MI
Paul,Male,2008-06-03 00:00:00.000,"3:05 PM",41054,12.299,Michigan,MI
Peter,Male,1994-11-17 00:00:00.000,"6:15 PM",84885,15.402,Michigan,MI
Kathleen,,2016-05-09 00:00:00.000,"8:55 AM",119735,18.74,Michigan,MI
Christina,Female,2012-04-13 00:00:00.000,"2:04 PM",110169,13.892,Michigan,MI
Helen,Female,2001-11-29 00:00:00.000,"2:30 AM",73789,14.841,Michigan,MI
Marilyn,Female,1983-11-16 00:00:00.000,"8:29 AM",76078,2.401,Michigan,MI
Patricia,Female,2003-09-01 00:00:00.000,"6:46 AM",49368,14.226,Michigan,MI
Michelle,Female,1984-03-30 00:00:00.000,"6:43 PM",57325,17.179,Michigan,MI
William,Male,2002-09-29 00:00:00.000,"4:09 PM",66521,5.83,Michigan,MI
Kenneth,Male,1987-08-25 00:00:00.000,"9:16 PM",127654,16.439,Michigan,MI
Antonio,Male,1988-10-25 00:00:00.000,"1:50 PM",60866,13.101,Michigan,MI
Shirley,Female,1984-05-01 00:00:00.000,"1:15 PM",41334,6.219,Michigan,MI
Rebecca,Female,1992-07-10 00:00:00.000,"12:23 AM",94231,17.517,Michigan,MI
Carlos,Male,1995-01-04 00:00:00.000,"7:02 AM",146670,10.763,Michigan,MI
Lois,Female,1987-12-25 00:00:00.000,"4:16 PM",106317,2.235,Michigan,MI
Carolyn,Female,2011-04-09 00:00:00.000,"5:38 AM",109260,2.65,Michigan,MI
Gloria,Female,2007-06-29 00:00:00.000,"5:34 AM",134148,8.833,Michigan,MI
Henry,Male,1995-04-24 00:00:00.000,"4:18 AM",43542,19.687,Michigan,MI
Adam,Male,2011-05-21 00:00:00.000,"1:45 AM",95327,15.12,Michigan,MI
Ashley,Female,2006-05-25 00:00:00.000,"11:30 AM",112238,6.03,Michigan,MI
,Female,1990-10-03 00:00:00.000,"1:08 AM",132373,10.527,Michigan,MI
Shirley,Female,1981-02-28 00:00:00.000,"1:23 PM",113850,1.854,Michigan,MI
Adam,Male,1990-12-24 00:00:00.000,"8:57 PM",110194,14.727,Michigan,MI
Elizabeth,Female,2003-10-09 00:00:00.000,"5:53 PM",146129,5.687,Michigan,MI
Teresa,,2016-01-28 00:00:00.000,"10:55 AM",140013,8.689,Michigan,MI
Nicole,,1982-03-05 00:00:00.000,"2:28 PM",122717,12.452,Michigan,MI
Jennifer,Female,2009-04-04 00:00:00.000,"10:47 PM",71715,13.079,Michigan,MI
Patricia,Female,1992-11-25 00:00:00.000,"2:24 AM",95322,4.15,Michigan,MI
Philip,Male,2008-07-17 00:00:00.000,"1:30 PM",89227,3.996,Michigan,MI
Patrick,,1991-07-14 00:00:00.000,"2:24 AM",124488,14.837,Michigan,MI
,Female,2014-08-17 00:00:00.000,"2:00 PM",86230,8.578,Michigan,MI
Sean,Male,1996-05-04 00:00:00.000,"8:59 PM",135490,19.934,Michigan,MI
Brandon,,1997-11-03 00:00:00.000,"8:17 PM",121333,15.295,Michigan,MI
Ruth,Female,1999-08-19 00:00:00.000,"4:03 AM",129297,8.067,Michigan,MI
Victor,,2011-03-10 00:00:00.000,"8:40 PM",84546,10.489,Michigan,MI
Rebecca,Female,1980-11-15 00:00:00.000,"4:13 AM",85730,5.359,Michigan,MI
Marie,Female,2003-03-16 00:00:00.000,"12:12 AM",104058,17.695,Michigan,MI
Howard,Male,1992-04-27 00:00:00.000,"1:10 AM",105062,1.563,Michigan,MI
,Female,2005-07-27 00:00:00.000,"8:32 AM",79536,14.443,Michigan,MI
Norma,Female,1999-02-28 00:00:00.000,"8:45 PM",114412,8.756,Michigan,MI
James,,1983-11-22 00:00:00.000,"10:52 PM",68501,14.316,Michigan,MI
Kathy,Female,2000-03-18 00:00:00.000,"7:26 PM",149563,16.991,Michigan,MI
Marilyn,,1999-08-22 00:00:00.000,"9:09 AM",103386,11.451,Michigan,MI
Arthur,Male,1998-04-13 00:00:00.000,"11:28 AM",89786,14.422,Michigan,MI
Terry,Male,1990-09-03 00:00:00.000,"9:15 PM",52226,19.135,Michigan,MI
Mary,Female,1999-08-13 00:00:00.000,"1:03 AM",134645,18.197,Michigan,MI
,Female,2014-03-23 00:00:00.000,"1:28 PM",59148,9.061,Michigan,MI
,Female,1991-07-09 00:00:00.000,"6:52 PM",42341,7.014,Michigan,MI
Christopher,Male,2011-12-24 00:00:00.000,"12:22 PM",142178,17.984,Michigan,MI
Peter,,1987-09-03 00:00:00.000,"5:59 PM",38989,7.017,Michigan,MI
Michelle,Female,1996-11-04 00:00:00.000,"9:34 PM",53754,5.455,Michigan,MI
Irene,Female,1992-01-29 00:00:00.000,"11:36 AM",133772,19.02,Michigan,MI
Patrick,Male,2007-08-17 00:00:00.000,"3:16 AM",143499,17.495,Michigan,MI
Sara,Female,1991-09-23 00:00:00.000,"6:17 PM",97058,9.402,Michigan,MI
Lillian,Female,2008-12-21 00:00:00.000,"6:51 PM",85446,3.959,Michigan,MI
,,2007-09-18 00:00:00.000,"6:59 PM",40297,6.185,Michigan,MI
Willie,Male,1998-02-17 00:00:00.000,"8:20 PM",146651,1.451,Michigan,MI
Victor,Male,2003-01-08 00:00:00.000,"1:02 PM",124486,10.166,Michigan,MI
Wayne,Male,2012-04-07 00:00:00.000,"8:00 AM",102652,14.085,Michigan,MI
Jane,Female,1997-09-03 00:00:00.000,"2:01 AM",144474,17.648,Michigan,MI
Jessica,Female,1995-10-23 00:00:00.000,"5:53 AM",68759,19.343,Michigan,MI
Mark,Male,2008-04-12 00:00:00.000,"5:40 PM",57286,5.025,Michigan,MI
Randy,Male,1999-11-14 00:00:00.000,"12:12 PM",58129,1.952,Michigan,MI
Lillian,Female,1999-06-19 00:00:00.000,"4:44 PM",123940,12.184,Michigan,MI
Ruth,,1999-05-18 00:00:00.000,"5:56 AM",98233,2.518,Michigan,MI
Jerry,Male,2003-12-18 00:00:00.000,"6:46 AM",140810,9.177,Michigan,MI
Sandra,Female,1983-01-19 00:00:00.000,"7:25 AM",42090,8.842,Michigan,MI
,Female,2005-02-23 00:00:00.000,"9:50 PM",149654,1.825,Michigan,MI
Roger,Male,2004-11-19 00:00:00.000,"3:55 PM",51430,6.46,Michigan,MI
Charles,Male,2000-10-14 00:00:00.000,"9:40 PM",71749,15.931,Michigan,MI
Clarence,Male,1998-05-02 00:00:00.000,"3:16 AM",85700,1.215,Michigan,MI
Carol,Female,1996-03-19 00:00:00.000,"3:39 AM",57783,9.129,Michigan,MI
Lois,Female,2013-10-18 00:00:00.000,"4:51 PM",36946,6.652,Michigan,MI
Barbara,,2003-05-03 00:00:00.000,"7:32 PM",99326,16.475,Michigan,MI
Rebecca,Female,1995-02-18 00:00:00.000,"6:50 AM",109259,4.443,Michigan,MI
Irene,Female,2004-01-30 00:00:00.000,"8:25 PM",131038,8.996,Michigan,MI
Ronald,Male,2014-04-30 00:00:00.000,"2:19 PM",121068,12.757,Michigan,MI
Steven,Male,1985-11-10 00:00:00.000,"10:53 AM",62719,19.127,Michigan,MI
Carolyn,Female,2012-11-06 00:00:00.000,"3:51 AM",69268,3.031,Michigan,MI
Maria,Female,1990-12-27 00:00:00.000,"9:57 PM",36067,9.64,Michigan,MI
Jonathan,Male,2009-07-17 00:00:00.000,"8:15 AM",130581,16.736,Michigan,MI
Gary,Male,1987-08-12 00:00:00.000,"12:04 AM",89661,8.525,Michigan,MI
Kimberly,Female,1997-07-15 00:00:00.000,"5:57 AM",36643,7.953,Michigan,MI
Roger,Male,1982-11-08 00:00:00.000,"2:32 AM",140558,5.084,Michigan,MI
Diana,Female,2013-01-04 00:00:00.000,"7:53 AM",103521,2.784,Michigan,MI
Willie,Male,2006-06-06 00:00:00.000,"9:45 AM",55281,4.935,Michigan,MI
Brandon,Male,2006-03-27 00:00:00.000,"5:54 PM",115711,8.012,Michigan,MI
Patricia,Female,2012-12-06 00:00:00.000,"4:01 AM",114079,8.399,Michigan,MI
Katherine,Female,1999-11-14 00:00:00.000,"8:15 AM",57531,1.767,Michigan,MI
Jonathan,Male,1987-10-12 00:00:00.000,"2:59 AM",141069,4.903,Michigan,MI
Emily,Female,2007-09-20 00:00:00.000,"11:25 AM",89434,11.295,Michigan,MI
Ruth,Female,1986-08-12 00:00:00.000,"7:29 PM",44639,9.148,Michigan,MI
Linda,Female,2006-06-24 00:00:00.000,"12:04 PM",110967,19.612,Michigan,MI
Lisa,Female,2009-11-02 00:00:00.000,"9:42 AM",115387,1.821,Michigan,MI
Evelyn,Female,1980-05-24 00:00:00.000,"11:10 PM",81673,15.364,Michigan,MI
Julie,Female,1989-07-23 00:00:00.000,"1:52 PM",109588,3.55,Michigan,MI
Mary,Female,2009-05-30 00:00:00.000,"11:41 PM",92544,3.8,Michigan,MI
Matthew,Male,2013-07-31 00:00:00.000,"8:04 AM",142373,2.462,Michigan,MI
Douglas,Male,1999-09-03 00:00:00.000,"4:00 PM",83341,1.015,Michigan,MI
Gregory,,1992-06-15 00:00:00.000,"5:08 AM",98865,10.628,Michigan,MI
Billy,Male,1995-03-13 00:00:00.000,"12:05 PM",120444,7.768,Michigan,MI
,Female,1991-06-17 00:00:00.000,"12:49 PM",71945,5.56,Michigan,MI
Gregory,Male,2000-01-29 00:00:00.000,"6:01 AM",109564,3.845,Michigan,MI
Jason,Male,1999-10-17 00:00:00.000,"10:09 PM",78417,3.067,Michigan,MI
Daniel,Male,2010-04-30 00:00:00.000,"3:48 AM",106947,15.866,Michigan,MI
Sarah,Female,1995-09-14 00:00:00.000,"7:50 AM",87298,2.311,Michigan,MI
Harry,Male,2015-10-01 00:00:00.000,"7:47 PM",64579,15.266,Michigan,MI
Kathy,Female,1995-04-19 00:00:00.000,"12:46 AM",50905,9.404,Michigan,MI
Todd,Male,1999-04-13 00:00:00.000,"10:31 AM",59728,11.226,Michigan,MI
Bobby,Male,1994-09-23 00:00:00.000,"1:29 AM",51685,17.445,Michigan,MI
Jeremy,Male,2000-06-08 00:00:00.000,"12:15 AM",49542,1.679,Michigan,MI
George,,1988-02-24 00:00:00.000,"11:29 AM",38375,8.999,Michigan,MI
Diane,Female,1993-04-18 00:00:00.000,"3:22 AM",64084,17.018,Michigan,MI
Marilyn,Female,1997-04-04 00:00:00.000,"9:28 PM",147663,10.263,Michigan,MI
Kathryn,Female,2004-02-04 00:00:00.000,"1:47 PM",73935,14.752,Michigan,MI
Irene,Female,1982-02-04 00:00:00.000,"5:26 PM",40837,12.182,Michigan,MI
Norma,Female,2015-02-11 00:00:00.000,"11:44 PM",94393,3.643,Michigan,MI
Laura,Female,2006-04-02 00:00:00.000,"1:57 PM",42087,2.624,Michigan,MI
Cheryl,Female,2008-09-23 00:00:00.000,"2:57 AM",52080,9.375,Michigan,MI
Kevin,Male,1982-03-25 00:00:00.000,"7:31 AM",35061,5.128,Michigan,MI
Lillian,,2016-05-12 00:00:00.000,"3:43 PM",64164,17.612,Michigan,MI
Phyllis,,1984-04-21 00:00:00.000,"7:05 PM",94088,19.107,Michigan,MI
Walter,Male,1983-07-06 00:00:00.000,"11:54 PM",127813,5.961,Michigan,MI
Robert,Male,1990-10-27 00:00:00.000,"7:15 PM",38041,18.428,Michigan,MI
Jimmy,Male,1986-10-07 00:00:00.000,"5:53 PM",126310,5.413,Michigan,MI
Clarence,Male,1996-10-08 00:00:00.000,"12:53 PM",142561,8.866,Michigan,MI
Victor,Male,1991-04-11 00:00:00.000,"7:44 AM",70817,17.138,Michigan,MI
Fred,,1984-12-02 00:00:00.000,"2:03 PM",59937,12.045,Michigan,MI
Brenda,,2010-07-27 00:00:00.000,"11:07 PM",106115,3.742,Michigan,MI
Justin,Male,1992-12-06 00:00:00.000,"5:58 PM",82782,4.366,Michigan,MI
Betty,Female,2002-06-12 00:00:00.000,"3:59 AM",104896,19.55,Michigan,MI
Randy,,1986-02-06 00:00:00.000,"3:04 PM",133943,8.94,Michigan,MI
Sharon,,1990-03-01 00:00:00.000,"3:46 AM",83658,6.513,Michigan,MI
Ralph,Male,2004-11-11 00:00:00.000,"1:35 AM",71896,4.232,Michigan,MI
,,2003-04-28 00:00:00.000,"3:01 AM",113732,10.391,Michigan,MI
Edward,Male,1985-05-27 00:00:00.000,"10:13 PM",110485,7.995,Michigan,MI
Denise,Female,2009-03-20 00:00:00.000,"7:57 AM",115118,5.108,Michigan,MI
Debra,Female,1998-03-13 00:00:00.000,"11:16 PM",48696,4.75,Michigan,MI
,Male,1999-11-25 00:00:00.000,"6:16 AM",42676,15.517,Michigan,MI
Michael,Male,2002-01-24 00:00:00.000,"3:04 AM",43586,12.659,Michigan,MI
Henry,Male,1995-02-06 00:00:00.000,"8:34 AM",89258,15.585,Michigan,MI
Gloria,Female,2007-03-27 00:00:00.000,"1:44 AM",90730,2.491,Michigan,MI
Marie,Female,1995-08-06 00:00:00.000,"1:58 PM",100308,13.677,Michigan,MI
Anne,Female,1986-07-16 00:00:00.000,"2:08 PM",69134,3.723,Michigan,MI
Sarah,,1985-11-21 00:00:00.000,"1:08 PM",58295,14.603,Michigan,MI
Stephanie,Female,1983-03-24 00:00:00.000,"11:15 AM",50141,13.218,Michigan,MI
Roy,Male,2004-09-23 00:00:00.000,"1:31 PM",101941,3.45,Michigan,MI
,Female,2009-08-05 00:00:00.000,"8:14 AM",115145,14.063,Michigan,MI
,Male,2005-02-04 00:00:00.000,"1:01 PM",40451,16.044,Michigan,MI
Irene,Female,1982-03-03 00:00:00.000,"8:26 AM",56526,5.81,Michigan,MI
,Female,1992-08-02 00:00:00.000,"8:35 PM",145316,18.517,Michigan,MI
Thomas,Male,2011-04-06 00:00:00.000,"1:04 PM",103235,9.554,Michigan,MI
Frank,,2001-11-20 00:00:00.000,"10:18 AM",58563,12.062,Michigan,MI
Fred,Male,1980-02-20 00:00:00.000,"2:25 AM",74129,18.225,Michigan,MI
Nicholas,Male,1994-04-12 00:00:00.000,"8:21 PM",74669,1.113,Michigan,MI
Howard,Male,1982-10-05 00:00:00.000,"7:22 AM",97490,5.46,Michigan,MI
Debra,Female,1994-02-22 00:00:00.000,"10:25 PM",104250,18.456,Michigan,MI
Christine,Female,1989-07-03 00:00:00.000,"4:01 AM",94345,11.996,Michigan,MI
Brenda,,1991-05-29 00:00:00.000,"6:32 AM",82439,19.062,Michigan,MI
Betty,Female,2005-06-28 00:00:00.000,"6:03 PM",51613,12.984,Michigan,MI
Ruby,Female,2000-11-08 00:00:00.000,"7:35 PM",105946,1.139,Michigan,MI
Kevin,Male,1997-07-12 00:00:00.000,"2:07 AM",46080,9.635,Michigan,MI
Arthur,Male,2014-01-01 00:00:00.000,"7:46 PM",134610,6.147,Michigan,MI
Carl,,2014-02-07 00:00:00.000,"3:57 AM",125104,12.345,Michigan,MI
Todd,Male,2009-03-11 00:00:00.000,"3:43 AM",107281,1.612,Michigan,MI
Brenda,Female,2005-10-06 00:00:00.000,"9:33 PM",141521,4.337,Michigan,MI
Judy,Female,1997-09-16 00:00:00.000,"12:10 AM",65931,2.304,Michigan,MI
Todd,Male,1984-02-02 00:00:00.000,"10:13 AM",69989,10.985,Michigan,MI
Lois,Female,2011-11-09 00:00:00.000,"7:06 AM",147183,9.999,Michigan,MI
Walter,,1999-12-21 00:00:00.000,"10:33 PM",66757,18.099,Michigan,MI
Jessica,Female,1985-09-27 00:00:00.000,"1:35 PM",75145,6.388,Michigan,MI
Jeremy,Male,1988-06-14 00:00:00.000,"6:20 PM",129460,13.657,Michigan,MI
